  
       XFOIL         Version 7.02
  
 Calculated polar for: RAE 2822 AIRFOIL                                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
   1.000   0.4457   0.00116   0.00116   0.00000  -0.0876  0.6400  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.4531   0.00117   0.00117   0.00000  -0.0888  0.6500  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.4611   0.00119   0.00119   0.00000  -0.0901  0.6600  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.4698   0.00120   0.00120   0.00000  -0.0915  0.6700  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.4795   0.00122   0.00122   0.00000  -0.0930  0.6800  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.4901   0.00124   0.00124   0.00000  -0.0946  0.6900  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.5021   0.00126   0.00126   0.00000  -0.0963  0.7000  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.5157   0.00129   0.00129   0.00000  -0.0983  0.7100  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.5316   0.00132   0.00132   0.00000  -0.1005  0.7200  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.5515   0.00140   0.00140   0.00000  -0.1034  0.7300  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.5806   0.00209   0.00209   0.00000  -0.1088  0.7400  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.6314   0.00493   0.00493   0.00000  -0.1218  0.7500  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.7580   0.01504   0.01504   0.00000  -0.1630  0.7600  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9477   0.03825   0.03825   0.00000  -0.2478  0.7700  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9418   0.03779   0.03779   0.00000  -0.2457  0.7800  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9361   0.03737   0.03737   0.00000  -0.2437  0.7900  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9304   0.03695   0.03695   0.00000  -0.2417  0.8000  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9246   0.03653   0.03653   0.00000  -0.2396  0.8100  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9187   0.03613   0.03613   0.00000  -0.2376  0.8200  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9129   0.03573   0.03573   0.00000  -0.2356  0.8300  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9071   0.03534   0.03534   0.00000  -0.2337  0.8400  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.9013   0.03496   0.03496   0.00000  -0.2317  0.8500  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.8927   0.03429   0.03429   0.00000  -0.2287  0.8600  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.8843   0.03364   0.03364   0.00000  -0.2256  0.8700  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.8771   0.03314   0.03314   0.00000  -0.2232  0.8800  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.8699   0.03263   0.03263   0.00000  -0.2207  0.8900  0.000E+00   0.0000   0.0000  53.5265 113.8264
   1.000   0.8627   0.03213   0.03213   0.00000  -0.2182  0.9000  0.000E+00   0.0000   0.0000  53.5265 113.8264
